Date,Round,Day,Temp,Genotype,Flask,Method,Count1,C2,C3,C4,C5,C6,C7,C8,C9,C10,Average,Density_cellspermL,Densityx10000,Counter,PerCapitaGrowthRate
5/27/2019,MayJune,8,32,RT362,2,1,120,113,112,116,,,,,,,115.25,288125.000,28.813,,0.657266811
5/27/2019,MayJune,8,32,RT362,3,1,133,111,112,109,,,,,,,116.25,290625.000,29.063,,0.548387097
5/27/2019,MayJune,8,32,RT362,4,1,110,114,130,110,,,,,,,116,290000.000,29.000,,0.422413793
5/27/2019,MayJune,8,32,KB8,1,0,77,48,77,59,,,,,,,65.25,72500.000,7.250,,0.578544061
5/27/2019,MayJune,8,32,KB8,2,0,82,87,118,107,,,,,,,98.5,109444.444,10.944,,0.408629443
5/27/2019,MayJune,8,32,KB8,3,0,57,88,72,57,,,,,,,68.5,76111.111,7.611,,0.503649634
5/27/2019,MayJune,8,32,KB8,4,0,23,45,50,31,,,,,,,37.25,41388.889,4.139,,0.516778524
5/29/2019,MayJune,10,26,CCMP2464,1,0,7,11,3,6,,,,,,,6.75,7500.000,0.750,,0.148148148
5/29/2019,MayJune,10,26,CCMP2464,2,0,3,9,6,8,,,,,,,6.5,7222.222,0.722,,0.846153846
5/29/2019,MayJune,10,26,CCMP2464,3,0,6,9,7,9,,,,,,,7.75,8611.111,0.861,,0.06451613
5/29/2019,MayJune,10,26,CCMP2464,4,0,8,9,7,5,,,,,,,7.25,8055.556,0.806,,0.551724137
5/29/2019,MayJune,10,26,KB8,1,2,52,32,55,42,,,,,,,45.25,452500.000,45.250,,0.209944751
5/29/2019,MayJune,10,26,KB8,2,2,23,34,33,34,,,,,,,31,310000.000,31.000,,0.766129032
5/29/2019,MayJune,10,26,KB8,3,2,38,48,26,38,,,,,,,37.5,375000.000,37.500,,0.046666667
5/29/2019,MayJune,10,26,KB8,4,2,37,31,36,24,,,,,,,32,320000.000,32.000,,0.2734375
5/29/2019,MayJune,10,26,RT362,1,2,55,67,55,47,,,,,,,56,560000.000,56.000,,0.433035714
5/29/2019,MayJune,10,26,RT362,2,2,61,41,92,63,,,,,,,64.25,642500.000,64.250,,0.420233463
5/29/2019,MayJune,10,26,RT362,3,2,78,74,48,53,,,,,,,63.25,632500.000,63.250,,0.470355731
5/29/2019,MayJune,10,26,RT362,4,2,34,86,62,73,,,,,,,63.75,637500.000,63.750,,0.380392157
5/29/2019,MayJune,10,26,FLCass,1,2,30,21,27,67,,,,,,,36.25,362500.000,36.250,,0.255172414
5/29/2019,MayJune,10,26,FLCass,2,1,77,68,93,94,,,,,,,83,207500.000,20.750,,0.927710843
5/29/2019,MayJune,10,26,FLCass,3,1,113,91,95,95,,,,,,,98.5,246250.000,24.625,,0.776649746
5/29/2019,MayJune,10,26,FLCass,4,1,68,65,81,81,,,,,,,73.75,184375.000,18.438,,2.172881356
5/29/2019,MayJune,10,26,CCMP2458,1,2,35,47,37,47,,,,,,,41.5,415000.000,41.500,,0.578313253
5/29/2019,MayJune,10,26,CCMP2458,2,2,36,44,58,36,,,,,,,43.5,435000.000,43.500,,0.701149425
5/29/2019,MayJune,10,26,CCMP2458,3,2,42,42,55,37,,,,,,,44,440000.000,44.000,,0.6875
5/29/2019,MayJune,10,26,CCMP2458,4,2,42,45,48,30,,,,,,,41.25,412500.000,41.250,,0.539393939
5/29/2019,MayJune,10,30,CCMP2464,1,0,17,7,4,10,,,,,,,9.5,10555.556,1.056,,-0.210526316
5/29/2019,MayJune,10,30,CCMP2464,2,0,8,4,9,5,,,,,,,6.5,7222.222,0.722,,0.307692307
5/29/2019,MayJune,10,30,CCMP2464,3,0,3,5,5,5,,,,,,,4.5,5000.000,0.500,,-0.222222222
5/29/2019,MayJune,10,30,CCMP2464,4,0,7,4,6,4,,,,,,,5.25,5833.333,0.583,,0.047619048
5/29/2019,MayJune,10,30,CCMP2458,1,2,102,75,72,81,,,,,,,82.5,825000.000,82.500,,0.393939394
5/29/2019,MayJune,10,30,CCMP2458,2,2,86,70,88,115,,,,,,,89.75,897500.000,89.750,,-0.033426184
5/29/2019,MayJune,10,30,CCMP2458,3,2,78,78,95,84,,,,,,,83.75,837500.000,83.750,,0.047761194
5/29/2019,MayJune,10,30,CCMP2458,4,2,76,106,76,72,,,,,,,82.5,825000.000,82.500,,0.081818182
5/29/2019,MayJune,10,30,KB8,1,2,81,49,86,90,,,,,,,76.5,765000.000,76.500,,0.254901961
5/29/2019,MayJune,10,30,KB8,2,2,95,52,79,85,,,,,,,77.75,777500.000,77.750,,0.144694534
5/29/2019,MayJune,10,30,KB8,3,2,69,61,73,70,,,,,,,68.25,682500.000,68.250,,0.494505495
5/29/2019,MayJune,10,30,KB8,4,2,83,72,74,65,,,,,,,73.5,735000.000,73.500,,0.306122449
5/29/2019,MayJune,10,30,FLCass,1,2,56,58,61,46,,,,,,,55.25,552500.000,55.250,,0.480
5/29/2019,MayJune,10,30,FLCass,2,2,38,49,60,33,,,,,,,45,450000.000,45.000,,0.861111111
5/29/2019,MayJune,10,30,FLCass,3,2,54,54,41,43,,,,,,,48,480000.000,48.000,,0.135416667
5/29/2019,MayJune,10,30,FLCass,4,2,61,45,76,73,,,,,,,63.75,637500.000,63.750,,0.262745098
5/29/2019,MayJune,10,30,RT362,1,2,67,87,86,67,,,,,,,76.75,767500.000,76.750,,-0.081433225
5/29/2019,MayJune,10,30,RT362,2,2,55,48,78,57,,,,,,,59.5,595000.000,59.500,,0.382352941
5/29/2019,MayJune,10,30,RT362,3,2,61,62,77,53,,,,,,,63.25,632500.000,63.250,,0.146245059
5/29/2019,MayJune,10,30,RT362,4,2,82,51,55,47,,,,,,,58.75,587500.000,58.750,,0.246808511
5/29/2019,MayJune,10,32,CCMP2464,1,0,7,7,4,8,,,,,,,6.5,7222.222,0.722,,0.461538463
5/29/2019,MayJune,10,32,CCMP2464,2,0,5,4,4,12,,,,,,,6.25,6944.444,0.694,,0.080000001
5/29/2019,MayJune,10,32,CCMP2464,3,0,1,0,0,4,,,,,,,1.25,1388.889,0.139,,1.799999999
5/29/2019,MayJune,10,32,CCMP2464,4,0,7,5,4,4,,,,,,,5,5555.556,0.556,,0.849999999
5/29/2019,MayJune,10,32,KB8,1,0,92,84,86,150,,,,,,,103,114444.444,11.444,,0.64381068
5/29/2019,MayJune,10,32,KB8,2,0,99,178,153,125,,,,,,,138.75,154166.667,15.417,,0.755405405
5/29/2019,MayJune,10,32,KB8,3,0,102,96,103,111,,,,,,,103,114444.444,11.444,,0.807645632
5/29/2019,MayJune,10,32,KB8,4,0,59,63,50,54,,,,,,,56.5,62777.778,6.278,,2.46460177
5/29/2019,MayJune,10,32,CCMP2458,1,2,30,28,34,87,,,,,,,44.75,447500.000,44.750,,0.089385475
5/29/2019,MayJune,10,32,CCMP2458,2,2,36,33,37,47,,,,,,,38.25,382500.000,38.250,,0.267973856
5/29/2019,MayJune,10,32,CCMP2458,3,2,36,38,27,23,,,,,,,31,310000.000,31.000,,0.362903226
5/29/2019,MayJune,10,32,CCMP2458,4,2,21,28,52,25,,,,,,,31.5,315000.000,31.500,,0.571428571
5/29/2019,MayJune,10,32,FLCass,1,1,93,94,71,89,,,,,,,86.75,216875.000,21.688,,0.406340058
5/29/2019,MayJune,10,32,FLCass,2,1,83,108,103,79,,,,,,,93.25,233125.000,23.313,,0.238605898
5/29/2019,MayJune,10,32,FLCass,3,1,104,105,113,120,,,,,,,110.5,276250.000,27.625,,0.466063348
5/29/2019,MayJune,10,32,FLCass,4,1,60,63,69,36,,,,,,,57,142500.000,14.250,,0.995614035
5/29/2019,MayJune,10,32,RT362,1,2,34,35,37,42,,,,,,,37,370000.000,37.000,,0.310810811
5/29/2019,MayJune,10,32,RT362,2,2,41,49,51,50,,,,,,,47.75,477500.000,47.750,,0.272251309
5/29/2019,MayJune,10,32,RT362,3,2,52,50,35,43,,,,,,,45,450000.000,45.000,,0.433333333
5/29/2019,MayJune,10,32,RT362,4,2,41,44,53,27,,,,,,,41.25,412500.000,41.250,,0.606060606
5/31/2019,MayJune,12,26,KB8,1,2,63,75,43,38,,,,,,,54.75,547500.000,54.750,,0.383561644
5/31/2019,MayJune,12,26,KB8,2,2,70,50,41,58,,,,,,,54.75,547500.000,54.750,,0.242009132
5/31/2019,MayJune,12,26,KB8,3,2,34,51,24,48,,,,,,,39.25,392500.000,39.250,,0.286624204
5/31/2019,MayJune,12,26,KB8,4,2,45,41,37,40,,,,,,,40.75,407500.000,40.750,,0.331288344
5/31/2019,MayJune,12,26,CCMP2458,1,2,67,62,84,49,,,,,,,65.5,655000.000,65.500,,0.748091603
5/31/2019,MayJune,12,26,CCMP2458,2,2,75,50,85,86,,,,,,,74,740000.000,74.000,,0.317567568
5/31/2019,MayJune,12,26,CCMP2458,3,2,67,52,76,102,,,,,,,74.25,742500.000,74.250,,0.38047138
5/31/2019,MayJune,12,26,CCMP2458,4,2,77,56,68,53,,,,,,,63.5,635000.000,63.500,,0.783464567
5/31/2019,MayJune,12,26,FLCass,1,2,55,24,49,54,,,,,,,45.5,455000.000,45.500,,0.60989011
5/31/2019,MayJune,12,26,FLCass,2,2,47,43,42,28,,,,,,,40,400000.000,40.000,,0.74375
5/31/2019,MayJune,12,26,FLCass,3,2,43,32,69,31,,,,,,,43.75,437500.000,43.750,,0.405714286
5/31/2019,MayJune,12,26,FLCass,4,2,45,59,42,88,,,,,,,58.5,585000.000,58.500,,0.017094017
5/31/2019,MayJune,12,26,CCMP2464,1,0,10,5,9,7,,,,,,,7.75,8611.111,0.861,,0.032258065
5/31/2019,MayJune,12,26,CCMP2464,2,0,16,12,12,8,,,,,,,12,13333.333,1.333,,-0.395833333
5/31/2019,MayJune,12,26,CCMP2464,3,0,14,4,11,4,,,,,,,8.25,9166.667,0.917,,0
5/31/2019,MayJune,12,26,CCMP2464,4,0,13,11,12,9,,,,,,,11.25,12500.000,1.250,,-0.177777778
5/31/2019,MayJune,12,26,RT362,1,2,61,68,98,94,,,,,,,80.25,802500.000,80.250,,0.009345794
5/31/2019,MayJune,12,26,RT362,2,2,101,75,110,79,,,,,,,91.25,912500.000,91.250,,0.093150685
5/31/2019,MayJune,12,26,RT362,3,2,102,76,85,109,,,,,,,93,930000.000,93.000,,0.034946237
5/31/2019,MayJune,12,26,RT362,4,2,85,98,92,77,,,,,,,88,880000.000,88.000,,0.170454545
5/31/2019,MayJune,12,30,KB8,1,2,103,93,90,98,,,,,,,96,960000.000,96.000,,0.3515625
5/31/2019,MayJune,12,30,KB8,2,2,101,85,94,76,,,,,,,89,890000.000,89.000,,0.196629213
5/31/2019,MayJune,12,30,KB8,3,2,93,97,111,107,,,,,,,102,1020000.000,102.000,,0.200980392
5/31/2019,MayJune,12,30,KB8,4,2,55,83,135,111,,,,,,,96,960000.000,96.000,,0.1640625
5/31/2019,MayJune,12,30,FLCass,1,2,93,62,83,89,,,,,,,81.75,817500.000,81.750,,0.419
5/31/2019,MayJune,12,30,FLCass,2,2,77,79,94,85,,,,,,,83.75,837500.000,83.750,,0.301492537
5/31/2019,MayJune,12,30,FLCass,3,2,60,36,62,60,,,,,,,54.5,545000.000,54.500,,1.027522936
5/31/2019,MayJune,12,30,FLCass,4,2,67,90,68,97,,,,,,,80.5,805000.000,80.500,,0.52484472
5/31/2019,MayJune,12,30,CCMP2464,1,0,6,8,7,9,,,,,,,7.5,8333.333,0.833,,0
5/31/2019,MayJune,12,30,CCMP2464,2,0,5,9,10,10,,,,,,,8.5,9444.444,0.944,,0.411764706
5/31/2019,MayJune,12,30,CCMP2464,3,0,5,1,4,4,,,,,,,3.5,3888.889,0.389,,1.071428572
5/31/2019,MayJune,12,30,CCMP2464,4,0,5,3,9,5,,,,,,,5.5,6111.111,0.611,,0.363636363
5/31/2019,MayJune,12,30,RT362,1,2,67,66,70,79,,,,,,,70.5,705000.000,70.500,,0.670212766
5/31/2019,MayJune,12,30,RT362,2,2,86,77,80,86,,,,,,,82.25,822500.000,82.250,,0.316109422
5/31/2019,MayJune,12,30,RT362,3,2,71,69,84,66,,,,,,,72.5,725000.000,72.500,,0.537931034
5/31/2019,MayJune,12,30,RT362,4,2,67,67,83,76,,,,,,,73.25,732500.000,73.250,,0.563139932
5/31/2019,MayJune,12,30,CCMP2458,1,2,118,91,140,111,,,,,,,115,1150000.000,115.000,,-0.073913043
5/31/2019,MayJune,12,30,CCMP2458,2,2,76,124,63,84,,,,,,,86.75,867500.000,86.750,,0.195965418
5/31/2019,MayJune,12,30,CCMP2458,3,2,73,89,91,98,,,,,,,87.75,877500.000,87.750,,0.384615385
5/31/2019,MayJune,12,30,CCMP2458,4,2,90,87,90,90,,,,,,,89.25,892500.000,89.250,,0.327731092
5/31/2019,MayJune,12,32,KB8,1,1,56,81,71,93,,,,,,,75.25,188125.000,18.813,,1.19269103
5/31/2019,MayJune,12,32,KB8,2,1,104,107,107,115,,,,,,,108.25,270625.000,27.063,,0.699769053
5/31/2019,MayJune,12,32,KB8,3,1,85,90,85,71,,,,,,,82.75,206875.000,20.688,,0.377643505
5/31/2019,MayJune,12,32,KB8,4,1,38,115,111,84,,,,,,,87,217500.000,21.750,,-0.24137931
5/31/2019,MayJune,12,32,CCMP2458,1,2,55,34,49,57,,,,,,,48.75,487500.000,48.750,,0.251282051
5/31/2019,MayJune,12,32,CCMP2458,2,2,59,44,30,61,,,,,,,48.5,485000.000,48.500,,0.211340206
5/31/2019,MayJune,12,32,CCMP2458,3,2,46,46,35,42,,,,,,,42.25,422500.000,42.250,,0.431952663
5/31/2019,MayJune,12,32,CCMP2458,4,2,48,47,39,64,,,,,,,49.5,495000.000,49.500,,0.454545455
5/31/2019,MayJune,12,32,CCMP2464,1,0,11,8,10,9,,,,,,,9.5,10555.556,1.056,,0.421052631
5/31/2019,MayJune,12,32,CCMP2464,2,0,4,10,6,7,,,,,,,6.75,7500.000,0.750,,-0.185185185
5/31/2019,MayJune,12,32,CCMP2464,3,0,3,3,5,3,,,,,,,3.5,3888.889,0.389,,-0.714285715
5/31/2019,MayJune,12,32,CCMP2464,4,0,13,8,7,9,,,,,,,9.25,10277.778,1.028,,0.135135135
5/31/2019,MayJune,12,32,RT362,1,2,27,49,61,57,,,,,,,48.5,485000.000,48.500,,0.81443299
5/31/2019,MayJune,12,32,RT362,2,2,64,44,86,49,,,,,,,60.75,607500.000,60.750,,0.983539095
5/31/2019,MayJune,12,32,RT362,3,2,62,70,62,64,,,,,,,64.5,645000.000,64.500,,0.604651163
5/31/2019,MayJune,12,32,RT362,4,2,64,78,59,64,,,,,,,66.25,662500.000,66.250,,0.39245283
5/31/2019,MayJune,12,32,FLCass,1,2,29,28,30,35,,,,,,,30.5,305000.000,30.500,,0.295081967
5/31/2019,MayJune,12,32,FLCass,2,1,117,93,135,117,,,,,,,115.5,288750.000,28.875,,0.333333333
5/31/2019,MayJune,12,32,FLCass,3,2,44,38,39,41,,,,,,,40.5,405000.000,40.500,,0.419753086
5/31/2019,MayJune,12,32,FLCass,4,1,101,80,146,128,,,,,,,113.75,284375.000,28.438,,0.301098901
6/3/2019,MayJune,15,26,RT362,1,2,68,101,96,59,,,,,,,81,810000.000,81.000,,0.212962963
6/3/2019,MayJune,15,26,RT362,2,2,77,111,115,96,,,,,,,99.75,997500.000,99.750,,-0.045112782
6/3/2019,MayJune,15,26,RT362,3,2,97,67,111,110,,,,,,,96.25,962500.000,96.250,,0.036363636
6/3/2019,MayJune,15,26,RT362,4,2,74,89,134,115,,,,,,,103,1030000.000,103.000,,-0.082524272
6/3/2019,MayJune,15,26,FLCass,1,2,100,58,61,74,,,,,,,73.25,732500.000,73.250,,0.300341297
6/3/2019,MayJune,15,26,FLCass,2,2,75,73,63,68,,,,,,,69.75,697500.000,69.750,,0.207885305
6/3/2019,MayJune,15,26,FLCass,3,2,66,37,70,73,,,,,,,61.5,615000.000,61.500,,0.62601626
6/3/2019,MayJune,15,26,FLCass,4,2,54,83,46,55,,,,,,,59.5,595000.000,59.500,,0.424369748
6/3/2019,MayJune,15,26,KB8,1,2,74,81,69,79,,,,,,,75.75,757500.000,75.750,,0.092409241
6/3/2019,MayJune,15,26,KB8,2,2,62,64,89,57,,,,,,,68,680000.000,68.000,,-0.033088235
6/3/2019,MayJune,15,26,KB8,3,2,52,46,64,40,,,,,,,50.5,505000.000,50.500,,-0.118811881
6/3/2019,MayJune,15,26,KB8,4,2,54,53,66,44,,,,,,,54.25,542500.000,54.250,,-0.004608295
6/3/2019,MayJune,15,26,CCMP2458,1,2,108,116,125,109,,,,,,,114.5,1145000.000,114.500,,-0.179039301
6/3/2019,MayJune,15,26,CCMP2458,2,2,93,81,105,111,,,,,,,97.5,975000.000,97.500,,-0.007692308
6/3/2019,MayJune,15,26,CCMP2458,3,2,103,101,107,99,,,,,,,102.5,1025000.000,102.500,,-0.168292683
6/3/2019,MayJune,15,26,CCMP2458,4,2,110,151,101,91,,,,,,,113.25,1132500.000,113.250,,-0.181015453
6/3/2019,MayJune,15,26,CCMP2464,1,0,11,6,4,11,,,,,,,8,8888.889,0.889,,0
6/3/2019,MayJune,15,26,CCMP2464,2,0,4,8,7,10,,,,,,,7.25,8055.556,0.806,,-0.172413793
6/3/2019,MayJune,15,26,CCMP2464,3,0,13,4,8,8,,,,,,,8.25,9166.667,0.917,,0.030303029
6/3/2019,MayJune,15,26,CCMP2464,4,0,8,9,15,5,,,,,,,9.25,10277.778,1.028,,0.054054054
6/3/2019,MayJune,15,30,FLCass,1,2,102,126,115,121,,,,,,,116,1160000.000,116.000,,-0.405
6/3/2019,MayJune,15,30,FLCass,2,2,124,103,106,103,,,,,,,109,1090000.000,109.000,,-0.268348624
6/3/2019,MayJune,15,30,FLCass,3,2,110,112,100,120,,,,,,,110.5,1105000.000,110.500,,-0.221719457
6/3/2019,MayJune,15,30,FLCass,4,2,108,114,125,144,,,,,,,122.75,1227500.000,122.750,,-0.378818737
6/3/2019,MayJune,15,30,KB8,1,2,142,107,116,154,,,,,,,129.75,1297500.000,129.750,,0.086705202
6/3/2019,MayJune,15,30,KB8,2,2,111,102,107,106,,,,,,,106.5,1065000.000,106.500,,0.246478873
6/3/2019,MayJune,15,30,KB8,3,2,109,141,120,120,,,,,,,122.5,1225000.000,122.500,,0.234693878
6/3/2019,MayJune,15,30,KB8,4,2,119,115,95,118,,,,,,,111.75,1117500.000,111.750,,0.116331096
6/3/2019,MayJune,15,30,RT362,1,2,127,127,101,116,,,,,,,117.75,1177500.000,117.750,,0.303609342
6/3/2019,MayJune,15,30,RT362,2,2,117,100,130,86,,,,,,,108.25,1082500.000,108.250,,0.448036952
6/3/2019,MayJune,15,30,RT362,3,2,120,112,102,112,,,,,,,111.5,1115000.000,111.500,,0.495515695
6/3/2019,MayJune,15,30,RT362,4,2,110,110,117,121,,,,,,,114.5,1145000.000,114.500,,0.349344978
6/3/2019,MayJune,15,30,CCMP2464,1,0,9,6,8,7,,,,,,,7.5,8333.333,0.833,,1.033333334
6/3/2019,MayJune,15,30,CCMP2464,2,0,13,13,11,11,,,,,,,12,13333.333,1.333,,0
6/3/2019,MayJune,15,30,CCMP2464,3,0,8,11,5,5,,,,,,,7.25,8055.556,0.806,,0.275862069
6/3/2019,MayJune,15,30,CCMP2464,4,0,7,10,5,8,,,,,,,7.5,8333.333,0.833,,0.366666667
6/3/2019,MayJune,15,30,CCMP2458,1,2,107,110,101,108,,,,,,,106.5,1065000.000,106.500,,0.096244131
6/3/2019,MayJune,15,30,CCMP2458,2,2,86,105,123,101,,,,,,,103.75,1037500.000,103.750,,0.255421687
6/3/2019,MayJune,15,30,CCMP2458,3,2,133,97,115,141,,,,,,,121.5,1215000.000,121.500,,0.022633745
6/3/2019,MayJune,15,30,CCMP2458,4,2,103,95,146,130,,,,,,,118.5,1185000.000,118.500,,-0.046413502
6/3/2019,MayJune,15,32,CCMP2464,1,0,10,14,14,16,,,,,,,13.5,15000.000,1.500,,-0.370370371
6/3/2019,MayJune,15,32,CCMP2464,2,0,6,6,6,4,,,,,,,5.5,6111.111,0.611,,0
6/3/2019,MayJune,15,32,CCMP2464,3,0,1,2,1,0,,,,,,,1,1111.111,0.111,,1
6/3/2019,MayJune,15,32,CCMP2464,4,0,11,11,8,12,,,,,,,10.5,11666.667,1.167,,-0.190476191
6/3/2019,MayJune,15,32,KB8,1,2,38,38,40,49,,,,,,,41.25,412500.000,41.250,,0.151515152
6/3/2019,MayJune,15,32,KB8,2,2,53,27,43,61,,,,,,,46,460000.000,46.000,,0.092391304
6/3/2019,MayJune,15,32,KB8,3,2,26,38,28,22,,,,,,,28.5,285000.000,28.500,,0.307017544
6/3/2019,MayJune,15,32,KB8,4,1,61,44,83,76,,,,,,,66,165000.000,16.500,,0.515151515
6/3/2019,MayJune,15,32,RT362,1,2,91,82,77,102,,,,,,,88,880000.000,88.000,,-0.079545455
6/3/2019,MayJune,15,32,RT362,2,2,114,89,119,160,,,,,,,120.5,1205000.000,120.500,,-0.251037344
6/3/2019,MayJune,15,32,RT362,3,2,104,84,122,104,,,,,,,103.5,1035000.000,103.500,,-0.079710145
6/3/2019,MayJune,15,32,RT362,4,2,107,105,72,85,,,,,,,92.25,922500.000,92.250,,0.027100271
6/3/2019,MayJune,15,32,FLCass,1,1,133,166,167,166,,,,,,,158,395000.000,39.500,,0.107594937
6/3/2019,MayJune,15,32,FLCass,2,2,44,44,33,33,,,,,,,38.5,385000.000,38.500,,0.24025974
6/3/2019,MayJune,15,32,FLCass,3,2,75,44,42,69,,,,,,,57.5,575000.000,57.500,,0.22173913
6/3/2019,MayJune,15,32,FLCass,4,2,44,31,47,26,,,,,,,37,370000.000,37.000,,0.601
6/3/2019,MayJune,15,32,CCMP2458,1,2,68,56,59,61,,,,,,,61,610000.000,61.000,,0.020491803
6/3/2019,MayJune,15,32,CCMP2458,2,2,53,67,63,52,,,,,,,58.75,587500.000,58.750,,0.165957447
6/3/2019,MayJune,15,32,CCMP2458,3,2,62,50,58,72,,,,,,,60.5,605000.000,60.500,,0.433884298
6/3/2019,MayJune,15,32,CCMP2458,4,2,64,71,63,90,,,,,,,72,720000.000,72.000,,0.152777778
6/5/2019,MayJune,17,26,CCMP2464,1,0,7,7,7,11,,,,,,,8,8888.889,0.889,,-0.125
6/5/2019,MayJune,17,26,CCMP2464,2,0,4,6,4,10,,,,,,,6,6666.667,0.667,,-0.041666667
6/5/2019,MayJune,17,26,CCMP2464,3,0,10,3,9,12,,,,,,,8.5,9444.444,0.944,,-0.088235294
6/5/2019,MayJune,17,26,CCMP2464,4,0,11,11,7,10,,,,,,,9.75,10833.333,1.083,,0
6/5/2019,MayJune,17,26,FLCass,1,2,74,60,114,133,,,,,,,95.25,952500.000,95.250,,-0.393700787
6/5/2019,MayJune,17,26,FLCass,2,2,58,107,80,92,,,,,,,84.25,842500.000,84.250,,-0.267062315
6/5/2019,MayJune,17,26,FLCass,3,2,105,120,91,84,,,,,,,100,1000000.000,100.000,,-0.3925
6/5/2019,MayJune,17,26,FLCass,4,2,102,75,53,109,,,,,,,84.75,847500.000,84.750,,-0.371681416
6/5/2019,MayJune,17,26,KB8,1,2,71,90,86,84,,,,,,,82.75,827500.000,82.750,,-0.084592145
6/5/2019,MayJune,17,26,KB8,2,2,73,48,70,72,,,,,,,65.75,657500.000,65.750,,0.323193916
6/5/2019,MayJune,17,26,KB8,3,2,49,47,46,36,,,,,,,44.5,445000.000,44.500,,0.230337079
6/5/2019,MayJune,17,26,KB8,4,2,53,43,58,62,,,,,,,54,540000.000,54.000,,0.138888889
6/5/2019,MayJune,17,26,CCMP2458,1,2,106,80,91,99,,,,,,,94,940000.000,94.000,,0.67287234
6/5/2019,MayJune,17,26,CCMP2458,2,2,98,114,96,79,,,,,,,96.75,967500.000,96.750,,0.493540052
6/5/2019,MayJune,17,26,CCMP2458,3,2,76,81,100,84,,,,,,,85.25,852500.000,85.250,,0.601173021
6/5/2019,MayJune,17,26,CCMP2458,4,2,79,103,88,101,,,,,,,92.75,927500.000,92.750,,0.261455526
6/5/2019,MayJune,17,26,RT362,1,2,88,97,102,106,,,,,,,98.25,982500.000,98.250,,0.875318066
6/5/2019,MayJune,17,26,RT362,2,2,101,79,96,105,,,,,,,95.25,952500.000,95.250,,0.598425197
6/5/2019,MayJune,17,26,RT362,3,2,94,114,97,94,,,,,,,99.75,997500.000,99.750,,0.37593985
6/5/2019,MayJune,17,26,RT362,4,2,101,67,103,107,,,,,,,94.5,945000.000,94.500,,0.328042328
6/5/2019,MayJune,17,30,FLCass,1,2,61,66,69,80,,,,,,,69,690000.000,69.000,,-0.054
6/5/2019,MayJune,17,30,FLCass,2,2,86,81,77,75,,,,,,,79.75,797500.000,79.750,,-0.015673981
6/5/2019,MayJune,17,30,FLCass,3,2,75,92,82,95,,,,,,,86,860000.000,86.000,,-0.113372093
6/5/2019,MayJune,17,30,FLCass,4,2,73,84,64,84,,,,,,,76.25,762500.000,76.250,,0.091803279
6/5/2019,MayJune,17,30,CCMP2458,1,2,119,109,124,115,,,,,,,116.75,1167500.000,116.750,,0.398286938
6/5/2019,MayJune,17,30,CCMP2458,2,2,149,118,134,120,,,,,,,130.25,1302500.000,130.250,,0.222648752
6/5/2019,MayJune,17,30,CCMP2458,3,2,120,131,130,116,,,,,,,124.25,1242500.000,124.250,,0.559356137
6/5/2019,MayJune,17,30,CCMP2458,4,2,113,116,97,126,,,,,,,113,1130000.000,113.000,,0.539823009
6/5/2019,MayJune,17,30,CCMP2464,1,0,15,13,14,19,,,,,,,15.25,16944.444,1.694,,-0.459016393
6/5/2019,MayJune,17,30,CCMP2464,2,0,11,12,10,15,,,,,,,12,13333.333,1.333,,-0.0625
6/5/2019,MayJune,17,30,CCMP2464,3,0,8,3,10,16,,,,,,,9.25,10277.778,1.028,,-0.351351351
6/5/2019,MayJune,17,30,CCMP2464,4,0,9,10,4,18,,,,,,,10.25,11388.889,1.139,,-0.292682927
6/5/2019,MayJune,17,30,KB8,1,2,129,141,161,133,,,,,,,141,1410000.000,141.000,,-0.007092199
6/5/2019,MayJune,17,30,KB8,2,2,117,106,140,168,,,,,,,132.75,1327500.000,132.750,,-0.009416196
6/5/2019,MayJune,17,30,KB8,3,2,150,140,155,160,,,,,,,151.25,1512500.000,151.250,,-0.175206612
6/5/2019,MayJune,17,30,KB8,4,2,112,124,126,137,,,,,,,124.75,1247500.000,124.750,,0.042084168
6/5/2019,MayJune,17,30,RT362,1,2,173,147,156,138,,,,,,,153.5,1535000.000,153.500,,-0.247557003
6/5/2019,MayJune,17,30,RT362,2,2,162,111,139,215,,,,,,,156.75,1567500.000,156.750,,-0.331738437
6/5/2019,MayJune,17,30,RT362,3,2,172,146,182,167,,,,,,,166.75,1667500.000,166.750,,-0.395802099
6/5/2019,MayJune,17,30,RT362,4,2,135,158,152,173,,,,,,,154.5,1545000.000,154.500,,-0.258899676
6/5/2019,MayJune,17,32,FLCass,1,2,45,45,40,45,,,,,,,43.75,437500.000,43.750,,1
6/5/2019,MayJune,17,32,FLCass,2,2,61,64,34,32,,,,,,,47.75,477500.000,47.750,,0.445026178
6/5/2019,MayJune,17,32,FLCass,3,2,65,82,65,69,,,,,,,70.25,702500.000,70.250,,0.110320285
6/5/2019,MayJune,17,32,FLCass,4,2,65,59,58,55,,,,,,,59.25,592500.000,59.250,,0.556962025
6/5/2019,MayJune,17,32,CCMP2458,1,2,58,55,62,74,,,,,,,62.25,622500.000,62.250,,0.076305221
6/5/2019,MayJune,17,32,CCMP2458,2,2,79,67,64,64,,,,,,,68.5,685000.000,68.500,,0.03649635
6/5/2019,MayJune,17,32,CCMP2458,3,2,85,92,95,75,,,,,,,86.75,867500.000,86.750,,-0.097982709
6/5/2019,MayJune,17,32,CCMP2458,4,2,67,63,109,93,,,,,,,83,830000.000,83.000,,-0.28313253
